"Plot Title: Evap Pan Level"
"#","Date Time, GMT-07:00","EV pan Level   mm, Millimeter (LGR S/N: 21620751)","Scaled Series, mm (LGR S/N: 21620751)","Scaled Series, units (LGR S/N: 21620751)","Host Connected (LGR S/N: 21620751)","End Of File (LGR S/N: 21620751)"
861,07/11/24 11:34:31 AM,47.806,45.457,-419.47,,
862,07/11/24 11:44:31 AM,47.825,45.476,-419.30,,
863,07/11/24 11:54:31 AM,47.835,45.486,-419.21,,
864,07/11/24 12:04:31 PM,47.835,45.486,-419.21,,
865,07/11/24 12:14:31 PM,47.827,45.478,-419.28,,
866,07/11/24 12:24:31 PM,47.806,45.457,-419.47,,
867,07/11/24 12:34:31 PM,47.773,45.423,-419.77,,
868,07/11/24 12:44:31 PM,47.736,45.386,-420.10,,
869,07/11/24 12:54:31 PM,47.718,45.368,-420.26,,
870,07/11/24 01:04:31 PM,47.700,45.349,-420.43,,
871,07/11/24 01:14:31 PM,47.718,45.368,-420.26,,
872,07/11/24 01:24:31 PM,47.696,45.345,-420.46,,
873,07/11/24 01:34:31 PM,47.682,45.331,-420.59,,
874,07/11/24 01:44:31 PM,47.670,45.319,-420.70,,
875,07/11/24 01:54:31 PM,47.652,45.300,-420.86,,
876,07/11/24 02:04:31 PM,47.667,45.316,-420.72,,
877,07/11/24 02:14:31 PM,47.688,45.337,-420.53,,
878,07/11/24 02:24:31 PM,47.708,45.357,-420.36,,
879,07/11/24 02:34:31 PM,47.732,45.382,-420.13,,
880,07/11/24 02:44:31 PM,47.747,45.397,-420.00,,
881,07/11/24 02:54:31 PM,47.780,45.431,-419.70,,
882,07/11/24 03:04:31 PM,47.827,45.478,-419.28,,
883,07/11/24 03:14:31 PM,47.740,45.390,-420.06,,
884,07/11/24 03:24:31 PM,47.634,45.282,-421.03,,
885,07/11/24 03:34:31 PM,47.729,45.378,-420.17,,
886,07/11/24 03:44:31 PM,47.813,45.464,-419.41,,
887,07/11/24 03:54:31 PM,47.839,45.490,-419.17,,
888,07/11/24 04:04:31 PM,47.630,45.278,-421.06,,
889,07/11/24 04:14:31 PM,47.477,45.122,-422.45,,
890,07/11/24 04:24:31 PM,47.275,44.918,-424.26,,
891,07/11/24 04:34:31 PM,47.130,44.770,-425.58,,
892,07/11/24 04:44:31 PM,47.053,44.692,-426.27,,
893,07/11/24 04:54:31 PM,47.049,44.688,-426.31,,
894,07/11/24 05:04:31 PM,47.158,44.799,-425.32,,
895,07/11/24 05:14:31 PM,47.283,44.926,-424.19,,
896,07/11/24 05:24:31 PM,47.275,44.918,-424.26,,
897,07/11/24 05:34:31 PM,47.250,44.893,-424.49,,
898,07/11/24 05:44:31 PM,47.130,44.770,-425.58,,
899,07/11/24 05:54:31 PM,47.078,44.718,-426.05,,
900,07/11/24 06:04:31 PM,47.031,44.670,-426.47,,
901,07/11/24 06:14:31 PM,47.045,44.684,-426.34,,
902,07/11/24 06:24:31 PM,47.056,44.695,-426.25,,
903,07/11/24 06:34:31 PM,47.001,44.640,-426.74,,
904,07/11/24 06:44:31 PM,46.965,44.603,-427.07,,
905,07/11/24 06:54:31 PM,46.943,44.580,-427.27,,
906,07/11/24 07:04:31 PM,46.932,44.570,-427.36,,
907,07/11/24 07:14:31 PM,46.921,44.558,-427.47,,
908,07/11/24 07:24:31 PM,46.910,44.547,-427.56,,
909,07/11/24 07:34:31 PM,46.910,44.547,-427.56,,
910,07/11/24 07:44:31 PM,46.906,44.543,-427.60,,
911,07/11/24 07:54:31 PM,46.899,44.536,-427.67,,
912,07/11/24 08:04:31 PM,46.892,44.529,-427.73,,
913,07/11/24 08:14:31 PM,46.888,44.525,-427.76,,
914,07/11/24 08:24:31 PM,46.902,44.539,-427.63,,
915,07/11/24 08:34:31 PM,46.924,44.562,-427.43,,
916,07/11/24 08:44:31 PM,46.961,44.599,-427.10,,
917,07/11/24 08:54:31 PM,47.009,44.647,-426.67,,
918,07/11/24 09:04:31 PM,47.060,44.699,-426.21,,
919,07/11/24 09:14:31 PM,47.108,44.748,-425.78,,
920,07/11/24 09:24:31 PM,47.148,44.789,-425.42,,
921,07/11/24 09:34:31 PM,47.192,44.833,-425.02,,
922,07/11/24 09:44:31 PM,47.224,44.866,-424.72,,
923,07/11/24 09:54:31 PM,47.247,44.889,-424.52,,
924,07/11/24 10:04:31 PM,47.272,44.915,-424.29,,
925,07/11/24 10:14:31 PM,47.305,44.948,-424.00,,
926,07/11/24 10:24:31 PM,47.331,44.974,-423.76,,
927,07/11/24 10:34:31 PM,47.360,45.004,-423.50,,
928,07/11/24 10:44:31 PM,47.392,45.037,-423.21,,
929,07/11/24 10:54:31 PM,47.432,45.078,-422.84,,
930,07/11/24 11:04:31 PM,47.470,45.116,-422.51,,
931,07/11/24 11:14:31 PM,47.513,45.159,-422.12,,
932,07/11/24 11:24:31 PM,47.549,45.196,-421.79,,
933,07/11/24 11:34:31 PM,47.583,45.230,-421.48,,
934,07/11/24 11:44:31 PM,47.597,45.245,-421.35,,
935,07/11/24 11:54:31 PM,47.619,45.267,-421.16,,
936,07/12/24 12:04:31 AM,47.645,45.294,-420.92,,
937,07/12/24 12:14:31 AM,47.663,45.312,-420.76,,
938,07/12/24 12:24:31 AM,47.674,45.323,-420.66,,
939,07/12/24 12:34:31 AM,47.678,45.327,-420.63,,
940,07/12/24 12:44:31 AM,47.682,45.331,-420.59,,
941,07/12/24 12:54:31 AM,47.700,45.349,-420.43,,
942,07/12/24 01:04:31 AM,47.708,45.357,-420.36,,
943,07/12/24 01:14:31 AM,47.714,45.364,-420.30,,
944,07/12/24 01:24:31 AM,47.726,45.375,-420.19,,
945,07/12/24 01:34:31 AM,47.732,45.382,-420.13,,
946,07/12/24 01:44:31 AM,47.747,45.397,-420.00,,
947,07/12/24 01:54:31 AM,47.747,45.397,-420.00,,
948,07/12/24 02:04:31 AM,47.729,45.378,-420.17,,
949,07/12/24 02:14:31 AM,47.710,45.360,-420.33,,
950,07/12/24 02:24:31 AM,47.710,45.360,-420.33,,
951,07/12/24 02:34:31 AM,47.708,45.357,-420.36,,
952,07/12/24 02:44:31 AM,47.682,45.331,-420.59,,
953,07/12/24 02:54:31 AM,47.660,45.308,-420.79,,
954,07/12/24 03:04:31 AM,47.648,45.297,-420.90,,
955,07/12/24 03:14:31 AM,47.652,45.300,-420.86,,
956,07/12/24 03:24:31 AM,47.656,45.304,-420.83,,
957,07/12/24 03:34:31 AM,47.652,45.300,-420.86,,
958,07/12/24 03:44:31 AM,47.652,45.300,-420.86,,
959,07/12/24 03:54:31 AM,47.641,45.290,-420.96,,
960,07/12/24 04:04:31 AM,47.609,45.257,-421.25,,
961,07/12/24 04:14:31 AM,47.597,45.245,-421.35,,
962,07/12/24 04:24:31 AM,47.597,45.245,-421.35,,
963,07/12/24 04:34:31 AM,47.587,45.234,-421.45,,
964,07/12/24 04:44:31 AM,47.583,45.230,-421.48,,
965,07/12/24 04:54:31 AM,47.597,45.245,-421.35,,
966,07/12/24 05:04:31 AM,47.609,45.257,-421.25,,
967,07/12/24 05:14:31 AM,47.630,45.278,-421.06,,
968,07/12/24 05:24:31 AM,47.667,45.316,-420.72,,
969,07/12/24 05:34:31 AM,47.700,45.349,-420.43,,
970,07/12/24 05:44:31 AM,47.732,45.382,-420.13,,
971,07/12/24 05:54:31 AM,47.686,45.334,-420.56,,
972,07/12/24 06:04:31 AM,47.451,45.096,-422.68,,
973,07/12/24 06:14:31 AM,47.279,44.922,-424.23,,
974,07/12/24 06:24:31 AM,47.154,44.795,-425.35,,
975,07/12/24 06:34:31 AM,47.075,44.715,-426.07,,
976,07/12/24 06:44:31 AM,47.005,44.644,-426.71,,
977,07/12/24 06:54:31 AM,46.939,44.576,-427.30,,
978,07/12/24 07:04:31 AM,46.884,44.521,-427.80,,
979,07/12/24 07:14:31 AM,46.844,44.480,-428.16,,
980,07/12/24 07:24:31 AM,46.811,44.447,-428.45,,
981,07/12/24 07:34:31 AM,46.804,44.439,-428.52,,
982,07/12/24 07:44:31 AM,46.819,44.455,-428.39,,
983,07/12/24 07:54:31 AM,46.852,44.488,-428.09,,
984,07/12/24 08:04:31 AM,46.902,44.539,-427.63,,
985,07/12/24 08:14:31 AM,46.969,44.607,-427.03,,
986,07/12/24 08:24:31 AM,47.038,44.677,-426.41,,
987,07/12/24 08:34:31 AM,47.085,44.725,-425.98,,
988,07/12/24 08:44:31 AM,47.104,44.744,-425.81,,
989,07/12/24 08:54:31 AM,47.118,44.758,-425.68,,
990,07/12/24 09:04:31 AM,47.148,44.789,-425.42,,
991,07/12/24 09:14:31 AM,47.195,44.836,-424.99,,
992,07/12/24 09:16:02 AM,,,,Logged,Logged
